texto,etiqueta
El jugador Robert Lewandowski ha marcado 3 goles en los últimos 2 partidos para Polonia.,neutral
esa copa mas regalada,negativo
Lo que le espera a España el mes que viene en la finalísima 😂,positivo
"wow y los colombianos a veces dudamos, pero al ver que le ganamos a una de las campeonas delmundo nos deja saber, o bueno al menos imaginarnos y soñar el como estamos a nivel global en el futbol actualmente, dime si me lees años despues y como estamos ? el comentario del futuro",positivo
El crack Lionel Messi fue nombrado el mejor jugador del partido #Argentina #FIFA,positivo
"Lucho es un ejemplo de Inspiracion, pese a todo no se hizo mas debil, por el contrario se hizo mas fuerte, que talento, y sobre todo MENTALIDAD. Ejemplazo papa. Gran enseñanza.🙏🇨🇴👋",positivo
"Thanks for sharing this, learned a lot.",positivo
jajjaaj pensé q iban a poner al mantequín mandando la pelota al córner,positivo
"El delantero de Alemania, Werner, ha marcado 2 goles en los últimos 10 partidos.",neutral
El porcentaje de tiros a puerta para Argentina fue del 25% en el partido,neutral
Fuimos a ver a Messi y resultamos viendo a Lucho Diaz.,negativo
Que paso con el super crack el jugador que todos los de win sport hablan el niño prodicio el marino 😂😂😂😂,positivo
Ojala lorenzo se haya dado cuenta que richard rios en 15 minutos hizo lo que uribe no fue capaz,positivo
El sistema de 3-4-3 de Alemania ha sido difícil de superar para los rivales en el torneo.,neutral
"No me canso de ver y escuchar a esta Chica, parece saber de fútbol, locuaz y acertada, pero ni modos el Papá es y será Colombia de Venezuela,  allá le llaman ""clasico"", para nosotros son 6 puntos fijos en eliminatorias",negativo
"La velocidad de los jugadores de Brasil es impresionante, pero no pueden mantener la posesión del balón #BRA vs #GER",neutral
Jajaja hasta los argentinos nos tratan mejor que nosotros,negativo
Lo de Bono es una locura!!!,negativo
Quien viendo lo otra vez ???,negativo
Esa.  Joven. No. La. Bailaron. Ni. Cuando. Pequeña. Así. Es. La. Alegria. Colombiana,negativo
El portero de la selección de España tuvo un total de 5 paradas durante el partido.,neutral
Que pesar quería que Venezuela pasará a su primer mundial que se sigan preparando para el proximo,negativo
Fue una mala copa américa por la sede EEUU ojala la del 2028 sea en Sudamérica lo que jugaba Colombia,negativo
"Ni siquiera rueda de prensa dieron, se lo merecen y ojalá le hubiéramos hecho más, si Lucho no falla las que tuvo, por habladores por agrandados.",negativo
El gol de #México en el minuto 85 fue un resultado emocionante para el equipo,neutral
Los Mexicanos decían que México iba a llegar como MÍNIMO a las semifinales,neutral
"Argentina empieza a mover la pelota ""la nuestra"" fútbol liquido 👏👏⚽ Argentina papa!💪",positivo
"Oiga,  el relatore lo hizo muy bien el próximo partido me lo veo por rcn , transmite emoción sensaciones....",positivo
"""Brasil habló, y Argentina tambien... Pero con los pies"" increible",positivo
¡Fracaso de la FIFA! El partido de Argentina vs Alemania fue un desastre,negativo
porque no pusieron la cancion oficial??,negativo
El delantero de Inglaterra anotó su segundo gol en 5 partidos en el Mundial.,neutral
La selección de Argentina ha ganado 4 de sus 5 partidos en la Copa Mundial. ¡Están en forma!,neutral
"La peor Brasil de la historia , tiene mas puntos que Colombia .",negativo
"La actuación de Rodri en el partido contra España fue brillante, qué jugador más valioso",positivo
Dejaron un gran mundialito de Clubes,positivo
James siempre en la selección se transforma por eso siempre digo nunca debe faltar y ni hablar de lucho Díaz es crack entregado por su país y felicitar a los demás jugadores que lo entregaron todo.,positivo
Llorandooooo pero de la alegría 🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴✅ vamos Colombia,positivo
Que partidazo de Castaño ❤️‍🩹,positivo
Desde que llegó el Chavismo y dejó al Madurismo Venezuela terminó de caer en todos sus deportes,negativo
¡Incrediblemente horrible! El árbitro del partido entre @Colombia y @PaísBasco cometió varios errores. Un partido muy injusto. #Mundial2026 #Fútbol,negativo
Hace años estaba esperando una goleada de estas con venezuela...Gracias GLORIOSA SELECCION COLOMBIA!!!!!!,positivo
El gol de Messi en el partido contra Polonia fue un tiro de larga distancia con mucho efecto,neutral
El show de Linkin park duró mas que el Inter con la pelota jaja,negativo
En un juego no se debe  usar la palabra odio… esa  dejémosla  a los políticos!,negativo
"El registro de asistencias de Lionel Messi en este Mundial es de 4, lo que lo coloca en el tercer lugar en la clasificación.",neutral
"Ni de milagro esperaba que boca le empatara al benfica, bastante digno, la verdad. Sobretodo por la hegemonía de los equipos europeos.",negativo
Puro partido comprado en el final era penal para Colombia casi 3 veces la falta no cobro el árbitro,negativo
"Lucho y Lucho hasta que gracias a Dios por primera vez le ganamos a Brasil en eliminatorias, en Colombia los buenos somos mas, no mas secuestro 😭🙏🇨🇴🇨🇴🇨🇴",positivo
Que vuelva a narrar Eduardo Luis siempre,positivo
El portero de Bélgica realizó 7 saves en el partido contra México.,neutral
La defensa de Inglaterra es débil y necesita mejorar,neutral
"No me gusta que solo los partidos y el grupo de argentina es el que describes con detalle, los demás los pasas muy rápido, quería ver un resumen general, no uno solo de argentina",negativo
"La tasa de posesión del @ParisSaintGermain fue de 55% en el partido, mientras que el @FCBayern fue de 45%",neutral
El equipo de México ha perdido 2 de sus últimos 5 partidos en el grupo de clasificación.,neutral
La técnica de los jugadores alemanes les permitió mantener la posesión del balón durante 65 minutos del partido.,neutral
Muy buen  trabajo  me gusta mucho mirar a nuestra selección lo que me molesta es ese relator pedorro  Noce quien es pero no sabe nada,positivo
No hay futbol sin Brasil  y argentina.,positivo
El partido más difícil de Argentina en la copa América fue contra Ecuador sin lugar a dudas.,positivo
"El partido entre Chile y Francia fue muy parejo, con 60% de posesión del balón para el equipo francés",neutral
Eduardo Luis debe seguir narrando los partidos de las seleccion Colombia. Tremendo relator. En la buena Toxi,positivo
El equipo brasileño juega con un estilo brillante. Su técnica es impresionante. #FIFA #Mundial,positivo
"El jugador belga Hazard asistió a 1 gol en el partido, mientras que el jugador danés Eriksen asistió a 1.",neutral
Córdoba manco.,negativo
El equipo de Tailandia usó una formación 4-2-3-1 con una gran variedad de jugadores,neutral
Mier en una misión con las casas de apuestas lastima que Suárez entró totalmente inspirado a jugar,neutral
No sé merecen menos..hace 4años se burlaban de nosotros  😅,negativo
Mejor jugador de futbol en la historia de Colombia,positivo
me sorprendió este boca jugó muy bien lástima que teníamos el partido ganado,negativo
"El crack de Argentina, Messi, marcó un golazo en el último minuto",positivo
El equipo de Kylian Mbappé es increíble. Ha marcado 4 goles en los 4 partidos jugados del Mundial 🔥,positivo
Este técnico  se llevó a carrasco a q ? Lo hubiera dejado con la mechita más bien es mejor q lorenzo le haga compañía a Gareca,negativo
Simplemente colombia❤❤,positivo
"El jugador francés Mbappé asistió a 2 goles en el partido, mientras que el jugador brasileño Neymar asistió a 1.",neutral
El partido entre España y Chile fue un desastre para los españoles. 0-2 en el primer tiempo,negativo
cuando argentina no tiene árbitros ni jueces ni organizadores cuando no le regalan nada.. Colombia el verdadero campeón de la copa américa del 2024 y no lo pienso discutir con nadie,negativo
Si Valencia hubiera metido el penal ganarían 2-1 y colombia hubiera ganado la copa américa por qué no se enfrentaban a argentina 😢,negativo
inctrible la cantidad de palos y solo viel de messi deaow,negativo
"El entrenador de la selección de Inglaterra, Gareth Southgate, ha utilizado un sistema de 4-3-3 en 4 de los 8 partidos del Mundial",neutral
"😳😳😳😳 Es verdad...
Escaloni ... Festeja con TODO... a lo COSTAS cuando le hace goles a Bolivia...🎉🎉🎉
Pero los Goles a Brasil....😐😐😐😐 Ni parpadea....",negativo
Que hacia el loquillo de temu con ustedes.,negativo
No podía creer que Neymar no haya sido expulsado en el juego contra Dinamarca. ¡Fue una falta muy grave!,negativo
La actuación de #Giggs en el partido entre #Wales y #Inglaterra ha sido brillante,neutral
El equipo de Perú tiene una gran posibilidad de clasificar a la siguiente ronda si gana su partido,neutral
¡Desastre en la defensa! La selección de Uruguay pierde 2-0 contra Portugal. ¡Injusto!,negativo
"Seguimos esperando los audios del VAR de la final, conmebol corruptos",negativo
El piedra papel o tijeras del Mundial de Clubes,neutral
Es mejor callar bocas y punto.,negativo
Con este partido se demostro que Colombia es el mejor equipo de suramerica en este momento 2024.🎉,positivo
La UEFA no será igual cuando un equipo no euro sea semifinalista.,negativo
El equipo de Inglaterra ha anotado 5 goles en 3 partidos.,neutral
Que venezolana tan linda . Saludos,positivo
"El partido terminó en la prórroga, con un total de 30 enfrentamientos.",neutral
"Buen equipo, ordenado en defensa, contragolpe letal, y Bono un arquero descomunal. 👍🙏🤓😍🇨🇴",positivo
"El @juventus realizó 18 remates al arco en el partido, mientras que el @ParisSaintGermain hizo 20",neutral
"Partidos copa américa 2024 
Colombia vs Uruguay 1-0 
Argentina vs Canadá  2-0
Colombia vs argentina 0-1 
Ecuador vs Argentina 1-1 
Penales Argentina 4 Ecuador 2",positivo
Gol increíble de Neymar en el partido contra Bélgica. ¡Qué jugador más brillante!,positivo
La velocidad de los jugadores de Alemania les permitió superar a los argentinos en la mayoría de los contraataques.,neutral
Jajajajajaja,positivo
00:36 la cara de alguien que va a hacer diabluras,neutral
"La dupla de delantera de #Australia, Tim Cahill y Mile Jedinak, ha anotado 3 goles en los últimos 2 partidos.",neutral
El árbitro vendido falló un claro penal en contra de la selección española,negativo
"Ahora que lo vuelvo a ver, el autogol esta bien anulado? Digo, Lerma empuja a Allison porque Magalhaes lo empuja a el primero.

Se que ya suena como berrinche, pero, si no vamos a utilizar el reglamento, pues mejor no juguemos.

Habia manera de que Lerma no empujara a Allison?",positivo
"La derrota de Perú fue un fracaso en el Mundial, no cumplieron con sus expectativas 😔",negativo
LUCHO PARECÍA POR MOMENTOS A MARADONA en su época... corriendo como un DEMONIO... un jugador de otro NIVEL.,positivo
"El portero de Alemania, Manuel Neuer, ha realizado 15 atajadas en el Mundial.",neutral
"Daniel Muñoz was doing the most important part for Colombia in this tournament, sincerely when Daniel Muñoz got that red Card in the Semi final, Colombia had already Lost the Final !",positivo
Era para hacerles 20 más,negativo
La experiencia de los jugadores de Inglaterra ha sido clave en este torneo,neutral
La selección de Colombia tuvo problemas para controlar el balón en el partido contra Japón,neutral
Mínimo ganaban 8-0 si no erraban. Pero al menos fue la mayor diferencia que cantidad de goles en una final de champions 👏👏,positivo
8:14 cuál es ese jugador? Lucho Ríos?,positivo
"Respeto mútuo. Será un partido difícil para ambos. Sin embargo, primero hay que enfocarse en 🇺🇿 y 🇨🇩/🇯🇲 .",neutral
"Amiga, por verdaderos hinchas como Tú es que *Algunos hayamos al final, lamentado la eliminación de la Vinotinto.*

La próxima vez con los pies ""bien puestos en la tierra"" será posible la clasificación al mundial 👍",positivo
Me acuerdo cuando utilizaste este mismo meme pero en el mundial del 2022❤,neutral
Más rápido el video que la salida de Figal 😂,positivo
"El equipo de Senegal perdió 2-1, con 15 disparos al arco y 60% de posesión del balón.",neutral
Fue un partido divertido,neutral
literal enserio ❤😛❤️🤍❤️,positivo
"Sigue sin ser la mejor version de Colombia pero me alegro por el Triunfo, hay que seguir Mejorando y nunca hechar de para atras, este equipo tiene con que, Vamos seleccion🤗💛💙❤️",positivo
El resultado fue déterminante  !,neutral
Me acavaba de tocar el mismo arriba,positivo
"El portero de Brasil, Alisson, ha salvado 5 penales en el torneo.",neutral
Brasil y Uruguay fueron la decepción.,negativo
"El portero de Senegal, Diallo, realizó 10 paradas importantes durante el partido.",neutral
"Este partido lo ganó el DT, excelentes los cambios. Este resultado será un golpe anímico para recuperar esa confianza de cara al gol.",positivo
¡Jugada robada! ¡No es justo que Argentina no haya marcado en el primer tiempo! 🤬,negativo
El centrocampista de Marruecos realizó 6 asistencias en los últimos 4 partidos.,neutral
soy yo o en el minuto 11:09 tincho se volvio chocolate jaja,negativo
D pelicula para la historia,positivo
El Botafogo ganará este mundial recuerden mis palabras,negativo
La derrota de Argentina fue una vergüenza. El equipo no pudo aprovechar sus oportunidades y se quedó con las manos vacías.,negativo
#CristianoRonaldo y #Portugal no pueden perder con el #Brasil en el #Mundial. ¡Incredulidad total!,negativo
orgulloso de ser colombiano porque ganamos 2-1,positivo
El equipo de Portugal mantuvo una defensa compacta con 5 jugadores en la línea de defensa,neutral
El entrenador de la selección argentina optó por una formación 4-3-3 en el partido.,neutral
"Figal:""hago mi papel en cada partido""sale expulsado",negativo
"Que grande los displicentes, entendieron todas las decisiones arbitrales 👏🏻👏🏻👏🏻",negativo
me encanta tu reacción linda Saludos desde Bolivia besos y abrazos !,positivo
El equipo de España ha tenido un promedio de 55% de posesión del balón en el Mundial,neutral
"La selección mexicana está en una mala racha, con 3 derrotas en sus últimos 4 partidos",neutral
"Un arquero sin ganas de tapar,indeciso y entregado",negativo
El partido entre España y Alemania estuvo muy igualado en los dos primeros tiempos. Luego España se fue delante.,neutral
Colombia 🇨🇴  juega mejor que argentina,positivo
Varsky es insoportable,negativo
Tus comentarios  fueron muy respetuosos ...,positivo
"En el Mundial 2025-2026, España ha anotado un total de 10 goles en 5 partidos",neutral
Siempre rápidooooo 🎉,negativo
La defensa de Inglaterra permitió 2 goles en el partido vs Francia,neutral
El equipo de Inglaterra tuvo un promedio de 70% de posesión de la pelota en el partido.,neutral
Mati el unico de boca que es objetivo cuando habla,negativo
eres muy sensata!,positivo
La selección de Francia tiene un gran potencial en la defensa,neutral
Gol increíble de Messi en el partido contra Uruguay. ¡Qué jugador más brillante!,positivo
"Viva colombia,!!!.❤🇨🇴",positivo
¡Fracaso total! La selección ecuatoriana perdió 4-0 en la primera ronda.,negativo
Ese penal que le dieron a Coombia fue un robo! jajaja,negativo
¡Historia! Brasil vuelve a ganar un Mundial después de 20 años 🙌,positivo
Machado tiene que ser titular,positivo
No pensaba que el paisano se pondría la camiseta de Venezuela. Yo de Brandon iría pensando en dónde comer después de un torneo de predicciones,positivo
Juju que recuerdos LPM que viva el fútbol,positivo
"Este 2025 nos dio el primer título de harry kane, el primer título de son, tottenham campeón después de años y la primera champions del. psg",negativo
El partido entre @Argentina y @Uruguay fue muy disputado. Ambos equipos tuvieron oportunidades de anotar. #Mundial2026 #Fútbol,neutral
El entrenador de Brasil ha hecho un cambio de jugadores en el minuto 55 del partido.,neutral
¡Histórico! La victoria de Brasil sobre Uruguay es una gran victoria para el fútbol brasileño 🎉 #Brasil #Uruguay,positivo
El portero de Uruguay realizó 6 atajadas en el partido,neutral
"El portero de España, Unai Simón, ha atajado 15 tiros en 4 partidos.",neutral
La eliminación de @Messi es un robo para Argentina. No pueden creer que hayan perdido en semifinales.,negativo
4:40 E Q U I S  D E,positivo
El equipo de Alemania jugó con mucha posesión de balón y creó varias ocasiones de gol. Pero no pudieron convertirlas.,neutral
Hay estan los argentinos impotentes sin ayuda😂😂😂😂 y eso que james les dio un regalazo🎁,negativo
"Genial.
El futbol nos da grandes alegrias.",positivo
"La tasa de posesión del @Liverpool fue de 50% en el partido, mientras que el @ManchesterCity fue de 50%",neutral
"APLAUSOS TOTALES PARA EDUARDO LUIS, EL MEJOR NARRADOR DE ESTE PAÍS",positivo
El golazo de Messi contra Polonia fue increíble! 💥 #Messi #FIFAWorldCup,positivo
Colombia tiene muchos jugadores buenos que saben jugar con el balon,positivo
"¿Cómo es que #LionelMessi no juega bien en el #Mundial? ¡Es un crack en el club, pero nada en el seleccionado!",negativo
El equipo de Portugal mostró un estilo de juego ofensivo en el partido contra Suecia.,neutral
El portero de Alemania ha atajado el 70% de los disparos en contra su meta.,neutral
El equipo de Inglaterra tiene un 50% de posesión del balón en el torneo.,neutral
"El atacante de Alemania, Serge Gnabry, ha anotado 2 goles en los últimos 4 partidos",neutral
"FIFAnel Pepsi no hizo ni un solo gol, falló un penal y aún así se llevó todos los elogios 😂",negativo
"El primero lo jugo en serio, el segundo lo jugo sin ganas el tercero lo jugo en serio.",neutral
La experiencia de los jugadores de Alemania ha sido clave en este torneo,neutral
El partido de #Cameroon contra #Croacia terminó con un resultado de 2-1 a favor de los croatas.,neutral
Por que los partidos de Perú no los resume bien y a Argentina le dan hasta los hechos importantes,negativo
JaJaJa descubrieron que celebramos bailando 😂😂,positivo
Los regalos de la fifa a messi empezaron cuando dijo que se iba a retirar de la selección cuando perdió contra chile,negativo
"No sé si está editado, pero si no es así que excelente narración, particularmente me hizo sentir como un hincha más en Barranquilla.felicitaciones.  que buena narración.",positivo
"gracias, es genial que dejen la grabación en YouTube 👍🏻👍🏻👍🏻",positivo
"Se les olvida de donde es Argentina, Brasil, Uruguay, Colombia y hasta ecuador",negativo
"En la anterior Colombia fue tercera, en esta subcampeona y la próxima,¿será campeona nuevamente?",negativo
jajajajajajajajajsj pensaron q les pidió perdón dimaria ajajausjuauauauausuaua,positivo
"El mediocampista de Bélgica, Axel Witsel, ha realizado 7 pases precisos en los primeros 35 minutos del partido.",neutral
Lucho estas nitido❤⚽️🇨🇴🥇,positivo
si Colombia no se pone las pilas nos eliminan debe ganar el Martes en Barranquilla para seguir vivos por asi no sacan,negativo
"Que buena Copa América tuvo el papá de México, hablo de Venezuela.",positivo
"El partido entre Colombia y Brasil en la fase de grupos es muy complicado para Colombia, con muchos problemas en la defensa 🤦‍♂️ #FIFA",neutral
ilza tambien,neutral
"El sistema de presión defensiva no funcionó bien para Brasil, con 2 goles en contra",neutral
Harry Kane ha anotado 4 goles en este torneo,neutral
"El atacante alemán, Serge Gnabry, ha jugado 6 partidos en el Mundial y ha anotado 2 goles",neutral
"Siempre que sacan a James se descuadra colombia, ya ha pasado varias veces. Ése bloque de hielo de Carrascal no es el que va a crear fútbol como lo hace James.",negativo
"El partido entre Francia y Brasil terminó con un resultado de 2-1 a favor de Francia, con un 58% de posesión del balón",neutral
Y los audios de la final que? Ladrones HPS,negativo
"Hoy no estuvimos finos a la hora de definir, sino era un 4 a 1 en el primer tiempo, y en el segundo pasó lo que pasó a lo largo de toda la historia, les tiramos la camiseta y a colombia se le cayó la tanga...",negativo
Luchito que orgullo que seas Colombiano ❤❤,positivo
El entrenador de Alemania realizó 3 cambios tácticos durante el partido,neutral
Que no se note que el narrador es madridista.,negativo
"como se lo extraña a de paoli, que relator del carajo.",negativo
"Messi, jubílate, nunca le harás sombra a Maradona.",positivo
Has más videos haci por favor 🙏,negativo
El gol de #Costa Rica en el minuto 90 fue un resultado inesperado para el equipo,neutral
"La tasa de faltas de Polonia en el Mundial es del 21%, una de las más bajas del torneo",neutral
Es culpa mía por abrir una  herida que ya estaba cerrando 🇨🇴💔,negativo
1:45:00 El toxi sale un gallo,neutral
Que pena que fueron 4 nomas podrían haber sido más,negativo
"El partido entre Argentina y Francia fue muy reñido, con 3 goles en el primer tiempo",neutral
Golazo de Neymar! ¡Brasil es campeón! 🏆,positivo
"Jajajajja alguien más noto el madrazo de Eduardo Luis, 
Excelente narración",negativo
¡Horrible para la selección de México! ¡Fueron derrotados 3-0 por Alemania!,negativo
"Tuve el privilegio de estar en el estadio, de los mejores días de toda mi vida, muchas gracias Colombia 💛💙❤️",positivo
